customer_id,first_name,last_name,email,phone,address,city,state,zip_code,date_of_birth,ssn,customer_since,credit_score,annual_income,employment_status,branch_id
CUST000149,Ricky,Novak,stephanie33@example.org,827-297-5736,569 Abigail Mission Suite 038,Terrellton,OH,51278,1955-12-08,529980808,2018-12-19,616,74516,Self-Employed,BR0012
CUST000150,Kelly,Sanders,kim47@example.org,(449)808-2771x81298,7027 Nicole Course Suite 521,North Jasminstad,CO,69158,1990-09-20,725508384,2018-06-16,822,70224,Unemployed,BR0019
CUST000151,Nicholas,James,rhondacunningham@example.net,(622)420-6447,30940 Jimenez Parks,New Nicolebury,IL,77684,2002-03-14,676617435,2022-09-18,588,35585,Retired,BR0004
CUST000152,Scott,Burke,sanchezamy@example.net,+1-683-702-2050x2099,16224 Tammy Summit,Sarahland,WI,39730,1994-10-10,331486209,2016-11-20,810,62263,Retired,BR0015
CUST000153,Katherine,Bridges,carterdennis@example.net,358-968-3390x198,9548 Ho Ridges Suite 877,New Jesse,LA,25870,1934-11-05,002160393,2023-08-24,712,82347,Employed,BR0006
CUST000154,Colleen,Wilson,laurenduarte@example.com,3556830344,850 Gina Junctions Suite 990,East Mark,MA,88643,1977-04-07,491610583,2018-01-17,640,120512,Unemployed,BR0001
CUST000155,Timothy,Burton,steven60@example.net,295-788-0395x5124,829 Lopez Crescent Suite 504,Millerbury,MN,59733,1990-04-01,850393542,2024-09-01,576,35000,Self-Employed,BR0016
CUST000156,Kevin,Rodriguez,stricklandrobin@example.com,407.582.3578x45218,6810 Randolph Spur,West Steventon,CT,68734,1982-12-18,785855120,2016-02-13,747,111098,Retired,BR0018
CUST000157,Becky,Collins,manuellee@example.com,+1-257-314-2241,585 Thomas Squares,Audreyburgh,CA,41313,1977-08-04,628448857,2023-04-14,628,81160,Employed,BR0008
CUST000158,Brent,Johnson,rodriguezbrian@example.com,(429)397-9545x3817,74773 Douglas Ridges Suite 562,Kristinamouth,NH,64399,1991-05-14,031097788,2017-08-28,751,73388,Employed,BR0010
CUST000159,Michael,Murray,justinbailey@example.net,(981)861-5814,93827 Jones Fords Suite 695,East Elaine,CA,97411,1978-01-25,729747973,2017-09-06,716,137776,Self-Employed,BR0020
CUST000160,Brittany,Ford,shortgregory@example.com,591-496-5701,27846 Gonzalez Springs,Kevinport,PW,57481,1990-09-15,736451463,2025-08-25,778,67690,Self-Employed,BR0016
CUST000161,Alan,Downs,sabbott@example.org,(880)708-5140x369,6683 Thomas Field Suite 562,Whitneyberg,DC,02021,1961-05-18,074830258,2018-03-09,472,116656,Employed,BR0015
CUST000162,Jennifer,Tucker,iproctor@example.org,(867)996-9278,3269 Becky Vista Apt. 846,Arthurton,OK,63843,2007-07-14,722481855,2025-08-10,570,37991,Employed,BR0011
CUST000163,Timothy,Vaughn,jessicafox@example.com,281.789.1371x894,7879 Fisher Union,Keithton,UT,78834,1974-03-20,768399236,2020-03-02,715,89810,Employed,BR0009
CUST000164,Bryan,Kennedy,ashleydouglas@example.com,001-690-647-1281x4429,19292 Wood Extensions Suite 372,West Traceyberg,PA,20705,1987-08-19,858646766,2022-04-03,746,126841,Employed,BR0017
CUST000165,John,Alexander,jasonnavarro@example.com,9415027674,674 Alyssa Mews Apt. 476,Suzanneton,CT,70138,1985-01-26,653467075,2020-05-16,624,107009,Employed,BR0016
CUST000166,Matthew,Adams,scottbreanna@example.com,001-339-338-5258x00106,3443 Andrew Course Apt. 939,Lake Susanland,PR,79758,1982-05-15,134499275,2018-11-18,599,110296,Self-Employed,BR0013
CUST000167,Paula,Dominguez,kenneth17@example.com,001-465-942-1406x65044,3962 Rodriguez Plains,Robinsonville,PW,58379,1993-09-09,733341693,2016-04-30,709,64558,Employed,BR0018
CUST000168,Charles,Duncan,kimberly07@example.org,+1-800-864-2569x0877,306 Martinez Plain,Mathewport,MO,07735,1989-10-23,648831486,2021-12-14,589,65506,Retired,BR0018
CUST000169,Amanda,Woodward,randallkathleen@example.com,+1-932-580-6346x1571,30937 Brown Plains,Victormouth,AK,05356,1936-08-07,348085534,2016-06-19,700,46594,Employed,BR0011
CUST000170,Richard,Lewis,ibentley@example.org,001-293-410-2707x9032,1792 Lisa Coves,South Brookebury,CA,27061,1961-02-22,437446587,2021-04-02,826,94037,Employed,BR0017
CUST000171,David,Sutton,marcoconnell@example.org,001-909-525-1142x62582,19620 Miller Avenue,North Jasmine,OR,37690,1961-02-05,427897799,2017-11-23,785,120924,Self-Employed,BR0014
CUST000172,Jamie,Bowman,ljenkins@example.net,001-509-527-9145x608,195 Steven Road,West Brian,DE,20059,1988-12-05,702618152,2018-09-26,850,66905,Employed,BR0002
CUST000173,Ernest,Livingston,newmanjustin@example.com,359-370-1082x207,799 Barnes Summit,Jerryville,MD,30356,1987-01-12,101316760,2019-02-20,768,114552,Self-Employed,BR0002
CUST000174,Nicholas,Walker,drichards@example.com,(539)772-6527,52090 Taylor Walk Suite 762,Jeffreyport,PA,21051,1988-07-01,809822785,2025-07-28,506,69937,Employed,BR0020
CUST000175,Tara,Wyatt,jenkinsaimee@example.org,001-877-540-6335,060 Vickie Street,South Amandafort,AS,91812,1937-09-18,842137413,2024-02-29,694,77835,Retired,BR0015
CUST000176,John,Hansen,steelerichard@example.org,(954)231-0742,2625 Padilla Alley Apt. 658,West Ronaldview,UT,80782,1950-01-10,556743394,2017-02-11,806,45814,Self-Employed,BR0020
CUST000177,Christine,Rogers,robertsonrenee@example.com,4163579055,53817 Karen Trace,West Michael,KY,66504,1986-05-18,697554541,2016-08-30,815,103213,Employed,BR0007
CUST000178,Bryan,Reed,hmason@example.com,001-888-447-9513x711,12412 Hernandez Ford Apt. 468,South Michael,NV,97194,1972-05-01,661034777,2018-12-14,614,117635,Employed,BR0013
CUST000179,Bryan,Wiggins,marystone@example.com,(495)657-9887x74924,5402 Mitchell Expressway,Lake Amanda,HI,23485,1967-05-17,860912515,2018-06-25,610,135299,Employed,BR0004
CUST000180,John,Williams,autumn74@example.com,(438)605-5257,67275 Adam Streets,Deborahport,NJ,38489,1970-06-11,773742410,2025-05-09,714,79854,Employed,BR0014
CUST000181,Jessica,Nielsen,hannah70@example.org,+1-581-540-6937x51509,01871 Lee Island Apt. 562,Woodstad,AL,37810,1992-08-15,354455048,2023-04-26,530,67455,Retired,BR0016
CUST000182,Nancy,Miller,afigueroa@example.com,726-362-9912x3478,06462 Page Throughway Apt. 326,Angelaton,GU,40083,1986-05-13,855754980,2024-02-22,727,78340,Self-Employed,BR0002
CUST000183,Anita,Ford,moodyeric@example.com,+1-771-946-2730x1471,7158 Megan Estates Apt. 257,West Frank,KY,47839,1955-03-16,430825833,2016-07-25,664,78923,Retired,BR0010
CUST000184,Keith,Moreno,palmerkatie@example.org,001-419-228-5544x51895,457 Peterson Estates,East Ericbury,MP,25197,1969-05-12,815728613,2024-10-15,683,110928,Retired,BR0015
CUST000185,Jennifer,Park,butlersabrina@example.org,(707)454-5279,13223 Martinez Curve Apt. 611,Port Toddchester,AZ,26237,1998-04-18,111058413,2016-09-29,648,47786,Self-Employed,BR0010
CUST000186,Taylor,Kerr,joneselizabeth@example.org,493-693-2501,2893 Cory Prairie Apt. 833,Georgeside,AL,95573,1986-07-10,102288261,2023-10-24,671,113171,Employed,BR0013
CUST000187,Michael,Lawrence,gnunez@example.org,(466)938-3615x171,480 Mark Crescent Suite 479,Gloriamouth,IN,73103,1977-07-30,418387012,2018-12-13,562,101918,Employed,BR0009
CUST000188,Melissa,Jacobson,xcrosby@example.org,8718678112,215 Matthew Ranch,Martinezchester,VA,65920,1950-12-22,286989535,2020-05-19,644,80017,Employed,BR0010
CUST000189,Katelyn,Owen,qkelly@example.net,(278)342-7114x7732,70269 Hernandez Road,Port Charleshaven,WI,65013,1975-04-05,812603309,2020-09-24,625,127554,Self-Employed,BR0020
CUST000190,Ebony,Henry,amy88@example.org,001-606-416-7567x70028,2467 Ashley Overpass Suite 782,South Joseshire,MS,81364,1991-02-07,693464661,2021-03-10,850,90000,Self-Employed,BR0020
CUST000191,Bryan,Garza,marybailey@example.net,001-705-261-6556,34911 Wilson Extension,New Markmouth,TN,55875,1968-01-16,582666901,2020-04-09,533,99404,Employed,BR0018
CUST000192,Andrew,Harrison,odomnicholas@example.com,891-571-3578x52945,183 Baker Hills Suite 391,New Matthewland,OK,70108,1953-12-26,487553437,2021-08-24,808,66317,Self-Employed,BR0019
CUST000193,Laura,Pearson,william46@example.net,+1-453-266-4987,737 Giles Place,Michaelton,NC,26800,1981-02-22,374602421,2019-10-29,704,124222,Employed,BR0015
CUST000194,Edward,Jennings,megan65@example.org,+1-536-244-2493x6312,7786 Lucas Camp,East Joseph,AK,34369,1975-09-29,809369023,2018-09-24,799,90824,Employed,BR0012
CUST000195,Dawn,Williams,dcasey@example.org,694-916-5162x31981,91559 Shaffer Summit,South Jeffery,CT,23458,1971-09-11,220367201,2022-09-07,743,99698,Retired,BR0013
CUST000196,Jonathan,Lawrence,sferguson@example.org,286-573-4257x54090,645 Amanda Freeway Suite 606,Kevinbury,ME,28076,1983-03-30,881217191,2021-02-17,770,118527,Retired,BR0013
CUST000197,Natasha,Wang,rmccormick@example.org,001-777-965-6124x81569,27206 Courtney Island,North Erichaven,VT,85590,1986-10-06,782179733,2022-09-19,679,94351,Employed,BR0015
CUST000198,Laura,Flores,irusso@example.com,(895)843-1652,08931 Gonzalez Squares,North Richard,NE,79195,1995-07-01,267201460,2021-12-30,643,54357,Employed,BR0020
CUST000199,George,Bradley,higginsryan@example.com,+1-571-633-3447x62639,2620 Cherry Freeway,Solomonstad,OR,90189,1979-06-06,663591405,2015-11-30,641,140710,Retired,BR0002
CUST000200,Taylor,Savage,tmcdaniel@example.com,001-769-241-1800x537,8964 Lambert Curve,New Harryburgh,NY,65098,2003-06-06,348602162,2017-04-06,622,60000,Self-Employed,BR0011
CUST000201,Logan,Moreno,jorgeedwards@example.org,945.464.4948x5625,32032 Thomas Estates Suite 617,South Michaelside,NM,60500,1996-10-31,505152426,2017-11-03,612,63354,Employed,BR0006
CUST000202,Michael,Harris,henry28@example.com,001-393-590-8926,150 Maldonado Springs Apt. 659,Port Marcustown,CO,60824,1972-12-30,851917862,2023-06-18,771,111866,Employed,BR0005
CUST000203,Courtney,Adams,riverabradley@example.net,859.323.0450x189,2361 Melissa Estates Suite 642,West Travischester,WA,41146,1997-01-02,702782152,2021-11-05,583,58353,Unemployed,BR0002
CUST000204,Elizabeth,Collier,tracymcclure@example.com,299-761-6592x661,327 Kelly Mews Apt. 742,Lake Rebecca,MP,33092,1982-12-27,536554842,2025-05-29,637,102103,Employed,BR0015
CUST000205,Brandon,Jones,palmerwilliam@example.com,279-345-4918,26016 Edwards Stream Suite 794,Tammyburgh,IL,24760,1968-01-11,081969897,2020-02-24,578,119993,Self-Employed,BR0003
CUST000206,Monica,Rodriguez,smithdarryl@example.org,+1-477-469-7499x5641,10303 Wong Run,South Megan,PR,71094,1989-10-28,196124931,2023-08-15,795,65166,Retired,BR0001
CUST000207,Eddie,Henderson,martinelijah@example.net,777.207.9334x960,667 Johnson Locks,Palmerfort,IN,94124,1996-08-05,063680312,2022-12-01,757,86204,Employed,BR0011
CUST000208,Barbara,Tran,patricia67@example.org,595.776.0243x7573,46657 Christy Haven Apt. 722,East Catherine,CT,55024,1963-02-17,506393846,2019-04-20,616,109865,Employed,BR0004
CUST000209,Angela,Kidd,nicole52@example.org,701.256.1931x83745,89107 Estes Throughway Apt. 199,Port Annahaven,CT,22396,1962-05-03,646163366,2021-11-21,666,137149,Employed,BR0005
CUST000210,Eric,Carter,fgill@example.net,225-552-1376,4821 Watson Throughway Suite 532,Cobbberg,AS,56707,2001-05-05,424537517,2024-07-08,576,31101,Employed,BR0011
CUST000211,Laura,Cox,ramoskayla@example.net,611.855.6260x60290,845 Smith Harbors Apt. 673,Terryfurt,WI,26360,1991-11-12,309110606,2024-11-17,761,72982,Employed,BR0018
CUST000212,Matthew,Hardy,abigailfernandez@example.org,688-548-5200,681 Mckenzie Green Suite 101,Evanstown,NH,44931,1980-11-14,242969529,2025-05-11,724,141192,Employed,BR0007
CUST000213,Jennifer,Pineda,michaelmitchell@example.net,001-526-783-1589,26611 Roger Curve Suite 371,Ericafurt,OR,73766,1984-09-07,532514321,2025-09-04,738,115165,Employed,BR0001
CUST000214,Victor,Henderson,fbarker@example.net,(222)482-7728x81377,96115 Williams Drives Apt. 545,Kellytown,WY,19227,1983-10-02,146766911,2016-07-25,701,102148,Employed,BR0006
CUST000215,Sharon,Torres,jason70@example.org,+1-951-706-7949,9228 Gill Shores Suite 251,Hughesfurt,MA,71410,2006-01-07,047867260,2020-06-15,724,32546,Employed,BR0013
CUST000216,Debbie,Cline,armstronglaura@example.net,981-281-3989x0983,820 Buchanan Gardens,Millerside,PA,42500,2001-02-10,412760738,2024-02-05,850,25115,Retired,BR0002
CUST000217,Michelle,Johnson,bwhite@example.net,664-811-1824x22412,95200 Price Island,South Patricia,KS,49720,2001-03-24,848160850,2019-03-08,699,40957,Unemployed,BR0019
CUST000218,John,Harper,trevorgoodwin@example.com,240-857-8617,48913 Kevin Lodge,Millerhaven,IL,19161,1957-01-17,383702756,2019-11-28,715,81337,Retired,BR0009
CUST000219,Amanda,Henderson,dwilliams@example.net,620-207-4946x5398,891 Davis Square,Port Donaldside,KY,57119,1959-11-12,216798271,2021-02-24,760,123320,Employed,BR0006
CUST000220,Nicole,Dougherty,tiffany74@example.org,+1-455-837-9502x09700,8118 Patricia Via Suite 156,Paultown,DE,61147,1980-03-23,380257284,2015-11-24,623,116526,Unemployed,BR0003
CUST000221,Jeffrey,Smith,erin53@example.org,+1-543-837-5047x930,9872 Donna Port,North Brianna,WA,09027,1984-09-10,131349338,2019-08-13,515,77528,Self-Employed,BR0020
CUST000222,Nicole,Daniel,james08@example.net,987-906-0566x418,030 Hull Place Suite 506,West Christopher,OK,03826,1994-09-20,756296944,2017-01-01,689,77116,Employed,BR0013
CUST000223,Sally,Gonzalez,lance10@example.com,(309)954-3173x50583,791 Terri Bypass,Edwardsland,WY,17217,1979-11-05,064570898,2020-11-12,653,77424,Employed,BR0009
CUST000224,Cheryl,Reynolds,byrdanita@example.com,(361)796-3990x7676,8593 Curtis Ranch,New Kristineborough,MH,75633,1997-03-19,130828338,2020-02-05,667,57660,Employed,BR0006
CUST000225,Michael,Olson,ilopez@example.org,4244968549,9545 Zachary Shoals Apt. 038,South Mauriceborough,SC,26880,1980-12-28,805095596,2018-12-16,542,100595,Employed,BR0011
CUST000226,Elizabeth,Neal,vgreene@example.net,001-259-946-5217,33793 Timothy Trafficway,Lindsayfurt,IL,52970,1969-05-15,189015945,2015-11-27,787,89923,Retired,BR0008
CUST000227,Charles,Johnson,thomasscott@example.net,001-650-403-3423,323 Gregory Greens Apt. 026,West Sharonport,NH,31977,1986-10-22,379482808,2024-09-13,632,94060,Employed,BR0014
CUST000228,Tiffany,Cuevas,ejohns@example.org,(823)538-6559,938 Clarke Islands,North Crystal,KY,17076,1995-01-31,872669570,2024-01-21,698,72936,Employed,BR0005
CUST000229,Jason,Miller,ngibbs@example.org,(786)785-7872,774 Little Turnpike Apt. 333,Royfurt,IL,40608,1993-04-18,436499362,2018-05-30,811,75494,Employed,BR0020
CUST000230,Selena,Brooks,taylorchristopher@example.com,753.990.7895x67766,6027 Joseph Club Suite 148,Port Joshuabury,CT,16044,2001-11-29,074470628,2025-01-09,765,51348,Employed,BR0008
CUST000231,James,Gonzalez,john43@example.net,+1-928-440-4456x690,33738 Sharp Mountain Suite 153,Carrillochester,IL,57999,1995-03-18,461720494,2022-02-10,796,35000,Unemployed,BR0003
CUST000232,Don,Russo,sherry07@example.net,(253)466-6845x909,9999 Baird Ford,Brownfurt,ID,62731,1962-11-03,112439331,2023-06-02,570,107414,Self-Employed,BR0013
CUST000233,Danielle,Torres,damontran@example.org,001-397-902-3164x334,8025 Myers Creek,New Robert,WA,09513,1999-12-10,399272129,2019-03-28,735,36550,Employed,BR0018
CUST000234,Kyle,Meyers,kmoore@example.com,001-338-874-3027,597 Ford Canyon,West Debbiemouth,MI,92292,1988-08-12,863924874,2022-05-23,629,133688,Employed,BR0013
CUST000235,Chloe,Patrick,robertwhite@example.net,001-667-362-9160x3248,6815 Karina Parkways,Robertburgh,KS,27681,1950-03-10,519067573,2016-03-11,731,32030,Employed,BR0012
CUST000236,Charles,Neal,vjames@example.com,960.904.1257,83727 Skinner Extension,New Craigport,DE,70579,1989-10-18,760512760,2017-01-21,610,62516,Employed,BR0007
CUST000237,Emily,Smith,eric52@example.org,001-208-237-0816x470,35331 Robert Bridge Suite 313,Port Maryburgh,VA,22396,1984-02-07,046548397,2017-07-27,575,97813,Employed,BR0006
CUST000238,Lisa,Morris,colleenvilla@example.com,(913)531-5520x65063,495 Carlos Forge,Turnerfort,CT,93893,1937-06-17,550732810,2020-01-09,649,66071,Employed,BR0013
CUST000239,Susan,Greene,xgregory@example.net,(952)857-1509,903 Christina Crossing,Joelchester,WV,32423,1976-11-16,635110982,2018-01-28,684,133394,Employed,BR0007
CUST000240,Nicholas,Phillips,nicholasmay@example.org,001-797-752-4508x6403,80339 Boyd Falls,Sotoland,VI,64941,1997-12-13,072250854,2018-02-22,690,51544,Retired,BR0017
CUST000241,Shawna,Martinez,brittanyguerra@example.org,881.467.4233,4973 Huffman Orchard,West Raymondburgh,NJ,58353,1949-12-15,433659985,2023-02-10,597,59496,Employed,BR0006
CUST000242,Kathleen,Weiss,ysmith@example.com,949-682-8246,6897 Mathew Stravenue Suite 323,North Michellestad,NM,53526,1964-12-02,426516114,2022-04-09,657,119883,Employed,BR0012
CUST000243,Tracy,Davidson,ortizbenjamin@example.org,(592)536-4587x5066,50249 Blackburn Drive Suite 399,North Darryl,CO,84963,1971-03-27,729506516,2025-09-16,675,115119,Self-Employed,BR0006
CUST000244,Terri,Miller,nancymartin@example.com,448-686-9461x195,640 Lisa Alley,North Kimchester,NC,55137,1982-05-14,671377061,2018-08-22,691,77492,Employed,BR0001
CUST000245,Gregory,Lopez,jameswhite@example.org,393.423.0234x679,1614 Matthew Prairie,South Todd,WV,13714,1986-03-25,010084360,2015-11-10,697,140223,Employed,BR0015
CUST000246,Elizabeth,Mccormick,davisalexa@example.org,(598)747-7596x5555,9055 Aaron Ways Suite 209,Port Alyssabury,MN,59734,1987-12-22,634887786,2024-06-30,707,87703,Employed,BR0016
CUST000247,Robert,Lopez,allen50@example.net,573-497-6915x67164,71487 Peggy Crescent,Batesbury,IA,28241,1987-12-18,175971466,2017-07-13,782,121898,Retired,BR0004
CUST000248,Ryan,Baldwin,sarahnguyen@example.com,001-343-747-1287x15399,686 Jeffrey Crescent Suite 111,Joyborough,WA,15719,1976-05-10,587482088,2021-01-25,850,63094,Self-Employed,BR0014
CUST000249,Stephanie,Ray,collinsbrittany@example.org,(965)752-8993x1608,3772 Thomas Shores,New Lukehaven,UT,16683,1997-06-21,281919404,2023-11-15,719,66034,Retired,BR0010
CUST000250,Crystal,Lewis,janet60@example.com,(233)802-7642,7566 Allison Haven Suite 386,East Marcusshire,VI,07595,1995-01-15,871914982,2023-07-10,850,42040,Self-Employed,BR0016
CUST000251,Diamond,Ray,sdominguez@example.org,833.405.9126,57201 Watkins Drive,Sanchezville,IA,52490,2002-11-16,501399768,2018-09-02,850,37314,Employed,BR0017
CUST000252,Denise,Bennett,stricklandmichelle@example.net,(947)650-1111x7830,267 Evans Crossroad,West Bryanside,HI,53628,1974-02-20,833900324,2022-06-08,848,154446,Employed,BR0012
CUST000253,Angela,Herrera,lbrown@example.net,001-213-412-9208x751,218 York Bypass,North Williamstad,ND,22993,1961-03-24,434850002,2019-12-18,632,85221,Unemployed,BR0011
CUST000254,Kevin,Shah,donna72@example.net,458.659.8831x0303,98395 Anderson Road,Jonesview,KS,50541,1986-12-22,667216555,2023-06-30,673,50000,Self-Employed,BR0006
CUST000255,Christopher,King,jbentley@example.net,814.435.9892,6093 Joseph Place Apt. 861,Daniellestad,PW,44215,2002-10-10,797352398,2019-07-30,646,47671,Employed,BR0017
CUST000256,Joshua,Garcia,nicholasgarcia@example.org,(684)697-1859,25625 Woods Crossroad,Alberthaven,VT,20881,1979-10-05,674172338,2022-03-07,844,175041,Employed,BR0003
CUST000257,Ashley,Adams,jasmine39@example.com,001-672-375-7844x683,5111 Shirley Expressway Apt. 148,Stokestown,NE,89241,1998-08-13,521942236,2023-11-24,644,47700,Unemployed,BR0005
CUST000258,Tyler,Jennings,sullivanchristina@example.net,9684538909,15285 Roberto Light,West Tara,MA,89507,1977-09-04,256701932,2020-09-02,745,121583,Self-Employed,BR0005
CUST000259,Kevin,Carter,aaronwelch@example.com,248.907.9705,5105 Richard Branch Apt. 673,New Willieberg,MT,16733,1940-11-01,500012550,2019-12-29,655,62790,Unemployed,BR0008
CUST000260,Jeremy,Foster,michael28@example.com,577-322-5605,0266 Santana Estates,South Susan,KY,16071,1998-05-30,432639014,2024-03-02,783,65648,Self-Employed,BR0010
CUST000261,Lauren,Klein,karen68@example.net,001-762-811-0225x8030,7447 Kathleen Gateway,Lake William,IA,37350,1990-01-19,786154318,2019-12-12,815,50425,Unemployed,BR0008
CUST000262,Elizabeth,Patterson,zmccarthy@example.org,001-689-523-9231x260,0931 Omar Pine,Isabelbury,IN,44564,1988-06-05,437621006,2024-05-30,850,99955,Retired,BR0011
CUST000263,Ronald,Williams,adamsjuan@example.com,001-963-650-2000x534,2475 Torres Court,Lake Andreaberg,MA,47761,2001-03-30,760479649,2024-09-25,306,40961,Employed,BR0019
