card_id,customer_id,card_number,expiry_date,credit_limit,current_balance,available_credit,issue_date,card_type,status
CARD000282,CUST000877,2561603081774609,2030-02-25,8958,6820,2138,2025-07-15,American Express,Active
CARD000283,CUST001901,6538457820021393,2028-05-01,1278,809,469,2025-09-13,American Express,Active
CARD000284,CUST004586,0663314811373779,2029-07-26,6028,3828,2200,2025-02-21,MasterCard,Active
CARD000285,CUST002944,7343096960621577,2028-07-03,9540,6175,3365,2017-07-17,Visa,Active
CARD000286,CUST004182,6908007890406446,2027-05-31,11330,4580,6750,2023-10-21,MasterCard,Active
CARD000287,CUST000674,4883636750472710,2028-10-28,8684,6016,2668,2023-11-02,MasterCard,Active
CARD000288,CUST001012,3173777619812936,2026-07-18,13407,9526,3881,2025-05-26,Visa,Inactive
CARD000289,CUST002308,3502740662677399,2030-07-17,4819,3577,1242,2025-06-08,Visa,Active
CARD000290,CUST003565,7857432693577167,2025-10-02,13718,1578,12140,2025-05-24,MasterCard,Active
CARD000291,CUST002871,6530950809318623,2030-02-20,1455,1140,315,2024-05-24,American Express,Active
CARD000292,CUST004896,0495934801628326,2030-06-29,8753,3493,5260,2022-08-21,MasterCard,Active
CARD000293,CUST001384,9721010595760417,2030-02-12,5102,3552,1550,2024-05-15,MasterCard,Active
CARD000294,CUST000294,7085649674018787,2026-10-26,11501,8838,2663,2025-08-28,American Express,Active
CARD000295,CUST004322,3962626109611560,2026-12-26,7547,4058,3489,2023-10-21,MasterCard,Active
CARD000296,CUST004382,9222138621351828,2029-01-24,6868,4859,2009,2022-02-05,MasterCard,Active
CARD000297,CUST004823,9421392772821629,2029-03-17,1000,156,844,2022-10-09,Visa,Active
CARD000298,CUST000591,8884629387745411,2029-07-28,9986,3785,6201,2023-01-07,MasterCard,Active
CARD000299,CUST003492,2340039353004701,2028-05-27,4256,1872,2384,2021-11-17,American Express,Active
CARD000300,CUST000705,9682389180957388,2030-04-03,5587,1135,4452,2025-06-22,American Express,Active
CARD000301,CUST000734,6231891667078594,2027-07-14,10438,1175,9263,2021-01-17,Visa,Active
CARD000302,CUST000794,9957926191494514,2027-08-12,13170,10136,3034,2024-12-02,Visa,Active
CARD000303,CUST002175,5751237159957276,2029-06-18,9451,4060,5391,2020-08-11,Visa,Active
CARD000304,CUST002109,7034742559147210,2030-03-11,10114,3174,6940,2018-02-14,American Express,Inactive
CARD000305,CUST004951,1312325906948420,2026-12-15,8351,3018,5333,2024-09-04,Visa,Active
CARD000306,CUST002814,4207709446630606,2030-08-05,10887,558,10329,2022-06-16,MasterCard,Active
CARD000307,CUST001649,7558264544137868,2030-08-25,4326,2440,1886,2025-09-26,American Express,Active
CARD000308,CUST002466,6807778903696098,2027-01-24,9194,38,9156,2023-01-01,MasterCard,Active
CARD000309,CUST004203,7661970613547309,2027-08-29,3693,559,3134,2024-08-24,American Express,Blocked
CARD000310,CUST001992,2911795261496163,2028-05-06,4891,1689,3202,2025-06-28,Visa,Active
CARD000311,CUST004019,6357186550880791,2028-02-23,7515,5110,2405,2023-01-24,Visa,Active
CARD000312,CUST001674,3785662677320869,2029-03-03,6393,4406,1987,2025-03-23,Visa,Active
CARD000313,CUST004769,3282650297440872,2026-01-30,7148,1216,5932,2019-11-30,American Express,Active
CARD000314,CUST004290,6826641799628294,2027-08-21,3091,661,2430,2020-01-19,Visa,Active
CARD000315,CUST004806,0703495118725926,2027-01-15,2019,661,1358,2018-11-26,MasterCard,Inactive
CARD000316,CUST001517,5566113971690309,2028-03-13,1819,870,949,2024-09-14,Visa,Active
CARD000317,CUST000160,8080338275097422,2026-11-25,6340,4831,1509,2025-09-04,American Express,Active
CARD000318,CUST003079,9606399693404953,2028-06-14,9439,6840,2599,2024-08-31,Visa,Active
CARD000319,CUST004618,0921500770241845,2026-01-13,14124,9183,4941,2023-09-01,Visa,Active
CARD000320,CUST001684,6166034803470595,2028-12-30,11663,16,11647,2024-04-07,MasterCard,Active
CARD000321,CUST004088,1546495785987636,2029-12-13,3404,687,2717,2025-09-08,MasterCard,Active
CARD000322,CUST003310,8860456563884756,2029-11-29,6136,2736,3400,2024-02-24,American Express,Active
CARD000323,CUST001458,2109114499994528,2026-08-06,7538,4925,2613,2025-07-27,Visa,Active
CARD000324,CUST000659,9096866535456726,2027-03-08,2558,635,1923,2021-08-29,Visa,Active
CARD000325,CUST000093,4191515613742184,2029-12-26,10090,6837,3253,2024-09-27,Visa,Active
CARD000326,CUST004566,3049083299827565,2029-09-04,13289,2329,10960,2025-06-18,Visa,Active
CARD000327,CUST004256,8252255305323446,2029-01-05,8099,3949,4150,2024-12-16,MasterCard,Active
CARD000328,CUST004753,9233594551402684,2030-07-22,10591,4438,6153,2025-06-09,American Express,Active
CARD000329,CUST002556,7891628325918011,2028-04-19,10220,2302,7918,2025-01-22,American Express,Active
CARD000330,CUST002675,0989789605189199,2028-07-10,8365,5206,3159,2024-06-03,MasterCard,Active
CARD000331,CUST004810,4082184860402654,2029-04-19,9443,1954,7489,2018-03-16,MasterCard,Active
CARD000332,CUST002720,0493701039218514,2025-12-21,9608,7607,2001,2024-07-26,American Express,Active
CARD000333,CUST003791,9585157335807532,2026-01-17,3495,581,2914,2025-02-21,MasterCard,Active
CARD000334,CUST003877,7445835913547997,2027-10-08,6378,1893,4485,2025-06-16,Visa,Active
CARD000335,CUST001200,6191062156932325,2028-02-08,7924,4541,3383,2024-02-26,Visa,Active
CARD000336,CUST002378,4785667656949806,2028-03-27,11524,5660,5864,2025-02-28,Visa,Active
CARD000337,CUST004693,0373795271713782,2026-03-25,4884,1723,3161,2023-10-20,MasterCard,Active
CARD000338,CUST002234,2458800618235475,2029-06-21,14396,523,13873,2025-01-29,Visa,Active
CARD000339,CUST004595,1699800985589111,2026-10-04,8756,714,8042,2025-09-04,MasterCard,Active
CARD000340,CUST003890,5313528501726943,2029-10-22,3678,1572,2106,2019-10-15,Visa,Active
CARD000341,CUST003149,2018394951430609,2028-10-23,10150,4949,5201,2021-09-22,MasterCard,Active
CARD000342,CUST001964,0559175398586828,2028-11-07,8515,3522,4993,2024-06-27,MasterCard,Active
CARD000343,CUST003424,7178688230876318,2028-12-17,8533,2443,6090,2025-07-12,Visa,Active
CARD000344,CUST002324,7494858300181521,2028-05-09,11175,6914,4261,2025-03-24,American Express,Active
CARD000345,CUST002801,1593528443958465,2026-01-26,7668,859,6809,2022-01-11,Visa,Active
CARD000346,CUST003316,8191705831953417,2026-01-12,1000,715,285,2022-04-21,MasterCard,Inactive
CARD000347,CUST002497,1645947359183688,2026-02-24,4836,2704,2132,2025-05-19,Visa,Active
CARD000348,CUST000650,3745203242093106,2026-12-02,4147,1204,2943,2017-06-06,Visa,Active
CARD000349,CUST002514,9222887235117796,2026-01-24,8260,4280,3980,2022-04-14,Visa,Inactive
CARD000350,CUST000652,8079483034734015,2030-01-20,8147,1386,6761,2018-12-09,Visa,Active
CARD000351,CUST001640,1985672792768638,2029-08-18,7383,763,6620,2025-05-26,American Express,Active
CARD000352,CUST003901,2710317842122351,2028-11-14,8518,3636,4882,2024-05-11,MasterCard,Blocked
CARD000353,CUST000399,5000034878499326,2028-07-15,4052,2791,1261,2018-11-10,Visa,Active
CARD000354,CUST001864,9822504236173123,2026-08-20,4390,2801,1589,2025-05-21,MasterCard,Active
CARD000355,CUST002799,3094994161642719,2028-10-18,6942,2740,4202,2024-06-30,American Express,Active
CARD000356,CUST000511,6081600094374245,2028-12-05,4670,62,4608,2025-07-20,American Express,Active
CARD000357,CUST003329,2221376934902731,2028-01-19,3684,180,3504,2024-07-22,Visa,Active
CARD000358,CUST004153,6611335069341669,2030-03-27,9448,2418,7030,2022-10-07,MasterCard,Inactive
CARD000359,CUST003524,6215925546458157,2026-07-08,4541,1047,3494,2024-04-19,MasterCard,Active
CARD000360,CUST000089,6652859559027540,2030-09-18,13575,6886,6689,2025-09-16,American Express,Active
CARD000361,CUST000374,7915822502904429,2028-05-01,1000,452,548,2024-12-28,Visa,Active
CARD000362,CUST002046,8449997286401753,2027-05-22,3542,1331,2211,2023-03-04,MasterCard,Active
CARD000363,CUST004226,3422551837830892,2030-02-12,9797,6768,3029,2021-08-01,Visa,Active
CARD000364,CUST004992,2975579379033107,2027-03-05,10521,4374,6147,2024-04-12,MasterCard,Active
CARD000365,CUST004921,2755366923979113,2025-12-28,5561,2962,2599,2020-09-12,American Express,Active
CARD000366,CUST002849,7758535334508932,2030-03-28,11315,4997,6318,2022-03-22,Visa,Blocked
CARD000367,CUST004573,2841084240429332,2027-04-24,17927,7944,9983,2025-06-11,Visa,Active
CARD000368,CUST002488,9941548736887879,2027-07-30,1000,761,239,2024-04-03,Visa,Active
CARD000369,CUST004370,5884163703624332,2027-08-10,3353,419,2934,2023-02-09,MasterCard,Active
CARD000370,CUST002451,6611214542294475,2027-12-31,15012,9481,5531,2025-07-15,Visa,Active
CARD000371,CUST002731,0065579929265972,2029-08-05,6409,3192,3217,2025-08-04,American Express,Active
CARD000372,CUST004455,2751937553510806,2026-04-17,7190,4739,2451,2023-08-16,American Express,Inactive
CARD000373,CUST000494,3792951990309356,2029-07-17,6556,3113,3443,2022-11-10,MasterCard,Active
CARD000374,CUST001072,2571028581521280,2027-02-01,18009,14005,4004,2025-04-07,Visa,Active
CARD000375,CUST002192,4945427736850812,2029-05-31,8145,776,7369,2024-02-18,American Express,Active
CARD000376,CUST004503,4480711751592735,2030-07-26,7269,3468,3801,2024-03-05,MasterCard,Active
CARD000377,CUST002787,8896615461491950,2028-09-27,8152,3801,4351,2018-11-02,MasterCard,Active
CARD000378,CUST004292,5765396733188915,2026-08-15,5670,1565,4105,2025-03-24,MasterCard,Active
CARD000379,CUST001374,2001845522980660,2029-12-09,4404,2436,1968,2023-11-20,American Express,Active
CARD000380,CUST003020,1532722287896451,2028-10-18,10122,6326,3796,2025-03-06,American Express,Active
CARD000381,CUST004841,6709661693754670,2028-01-24,6818,4851,1967,2023-11-19,Visa,Active
CARD000382,CUST003924,8204983612103560,2027-12-30,4687,2994,1693,2024-09-04,American Express,Active
CARD000383,CUST003013,1403047003385860,2029-10-28,8695,2341,6354,2023-11-06,American Express,Active
CARD000384,CUST000526,0874034831274428,2026-06-26,7008,520,6488,2025-08-03,Visa,Active
CARD000385,CUST003583,7751450643261629,2027-11-14,9452,7493,1959,2023-03-16,Visa,Active
CARD000386,CUST001447,1775958348881869,2029-02-20,10433,4071,6362,2023-04-01,Visa,Active
CARD000387,CUST000300,1967234224572314,2030-01-28,2034,1248,786,2025-08-04,MasterCard,Active
CARD000388,CUST002902,8134601815304345,2026-07-08,11113,7395,3718,2025-01-06,American Express,Active
CARD000389,CUST000109,3206796679854964,2028-08-12,2809,1771,1038,2022-09-03,American Express,Active
CARD000390,CUST003449,7563186494857028,2029-12-29,6651,4651,2000,2023-11-15,Visa,Active
CARD000391,CUST004289,5061339986455485,2030-09-06,6605,1625,4980,2025-01-13,Visa,Active
CARD000392,CUST000987,0460770987621750,2029-11-14,7634,2044,5590,2020-04-04,Visa,Active
CARD000393,CUST001659,0942354733665169,2028-02-14,5955,2701,3254,2024-02-03,MasterCard,Active
CARD000394,CUST002098,9976036103217213,2026-07-11,7320,4000,3320,2025-09-07,American Express,Inactive
CARD000395,CUST001757,4721681256360363,2029-08-18,1000,744,256,2023-09-13,Visa,Inactive
CARD000396,CUST004749,4253296485827002,2026-07-08,9132,5176,3956,2024-12-10,American Express,Active
CARD000397,CUST001497,5597042170456134,2027-10-27,1000,591,409,2020-02-18,American Express,Inactive
CARD000398,CUST001878,1974860848419235,2027-05-11,8098,327,7771,2020-04-05,American Express,Active
CARD000399,CUST004563,5513928330339852,2029-05-24,8035,1608,6427,2025-08-31,Visa,Active
CARD000400,CUST004998,0225609302683923,2029-09-19,11293,4700,6593,2021-07-08,American Express,Active
CARD000401,CUST002432,1793756164275626,2028-11-07,6995,1154,5841,2022-01-04,Visa,Active
CARD000402,CUST003726,9130320483484404,2029-01-16,6069,2430,3639,2021-07-30,Visa,Active
CARD000403,CUST003921,6876201157976009,2030-03-08,8377,5582,2795,2022-11-29,MasterCard,Inactive
CARD000404,CUST001248,4323624233416883,2028-01-14,10520,7149,3371,2024-01-21,MasterCard,Active
CARD000405,CUST000400,2777071984968489,2029-09-23,3488,2033,1455,2024-05-30,MasterCard,Active
CARD000406,CUST002011,0998349567718075,2029-04-21,6283,2567,3716,2018-12-11,American Express,Active
CARD000407,CUST004834,4496289700586675,2029-12-17,2820,1761,1059,2025-06-17,MasterCard,Active
CARD000408,CUST002329,0847230362633856,2027-09-27,5155,42,5113,2020-04-20,MasterCard,Active
CARD000409,CUST001176,0649079665412045,2029-11-22,12436,7669,4767,2024-02-12,MasterCard,Active
CARD000410,CUST001597,6062739902384771,2029-04-23,2201,976,1225,2022-05-11,Visa,Active
CARD000411,CUST003356,3423458595345499,2028-09-07,5665,1923,3742,2019-07-27,MasterCard,Active
CARD000412,CUST003528,4020208298781173,2028-09-30,9057,2854,6203,2019-05-16,Visa,Active
CARD000413,CUST003533,9504657094638455,2027-05-03,4681,350,4331,2021-02-10,Visa,Active
CARD000414,CUST004743,5964585392330158,2026-08-23,4586,280,4306,2022-11-03,Visa,Active
CARD000415,CUST002409,2984507588870644,2029-04-09,12322,3616,8706,2023-06-30,MasterCard,Active
CARD000416,CUST004827,4648216362561143,2030-02-21,13443,3920,9523,2025-06-06,Visa,Active
CARD000417,CUST000543,8780650677775855,2029-10-26,7093,4686,2407,2021-06-29,Visa,Active
CARD000418,CUST000375,2836942365475909,2030-03-04,16126,7729,8397,2023-05-11,MasterCard,Active
CARD000419,CUST001155,3755797123198348,2026-04-11,6362,791,5571,2024-11-05,MasterCard,Active
CARD000420,CUST003941,5785676626224385,2026-09-01,6542,1694,4848,2023-11-03,MasterCard,Active
CARD000421,CUST002979,8797271236193964,2029-08-04,7120,2726,4394,2022-01-18,Visa,Active
CARD000422,CUST002738,3003053511081380,2030-03-24,11128,2733,8395,2023-02-25,American Express,Active
CARD000423,CUST001310,9175581589412527,2030-09-07,9970,1260,8710,2022-08-14,Visa,Active
CARD000424,CUST000483,4975049697721922,2027-09-21,14946,6431,8515,2022-12-10,MasterCard,Active
CARD000425,CUST002194,1617492062806203,2028-08-15,2812,1757,1055,2021-09-04,MasterCard,Active
CARD000426,CUST003016,9981783667261290,2026-10-09,5281,2463,2818,2020-01-08,MasterCard,Active
CARD000427,CUST000686,3145768758815058,2029-04-20,10390,6715,3675,2025-02-17,MasterCard,Active
CARD000428,CUST003108,6553979367853205,2029-09-06,4438,2974,1464,2025-03-08,MasterCard,Active
CARD000429,CUST004596,2716454301886144,2028-02-11,1255,328,927,2024-05-23,Visa,Active
CARD000430,CUST001593,0018886004868084,2026-10-26,1000,542,458,2024-08-09,MasterCard,Active
CARD000431,CUST002976,9221960486604410,2030-04-14,5158,3609,1549,2020-01-31,Visa,Active
CARD000432,CUST001091,1607111938844214,2029-01-08,8425,5851,2574,2016-09-22,Visa,Active
CARD000433,CUST003857,9557595374152832,2027-12-25,9491,6224,3267,2023-05-26,American Express,Inactive
CARD000434,CUST001781,7498974600094057,2027-09-01,9112,6943,2169,2023-08-25,American Express,Active
CARD000435,CUST000010,7088669074048044,2025-11-15,17633,9681,7952,2021-12-14,American Express,Active
CARD000436,CUST003538,4893235581792352,2027-03-15,6145,378,5767,2025-07-26,Visa,Active
CARD000437,CUST000721,7460124519672511,2030-03-31,15783,6855,8928,2023-09-13,MasterCard,Active
CARD000438,CUST000361,5757558841737672,2030-09-26,10766,8043,2723,2024-04-07,American Express,Active
CARD000439,CUST000571,5612584231760358,2029-07-06,9138,3959,5179,2024-01-17,MasterCard,Active
CARD000440,CUST004101,4101404085903760,2028-02-07,6834,3745,3089,2024-03-21,MasterCard,Active
CARD000441,CUST000796,3756817720390205,2027-07-01,1000,32,968,2025-04-19,American Express,Active
CARD000442,CUST000576,8882081119877432,2026-03-27,4360,2036,2324,2021-11-09,American Express,Active
CARD000443,CUST000102,8560677376450972,2027-02-23,6796,2198,4598,2018-11-26,MasterCard,Active
CARD000444,CUST002034,7955149806362294,2025-12-26,7815,4110,3705,2019-06-26,MasterCard,Active
CARD000445,CUST002050,1175269764858856,2027-03-01,7840,2463,5377,2024-02-18,American Express,Active
CARD000446,CUST002737,5583671918899593,2025-12-17,3989,2029,1960,2018-12-19,MasterCard,Active
CARD000447,CUST000488,3955385613517352,2026-01-04,5031,3323,1708,2017-11-24,MasterCard,Active
CARD000448,CUST001794,8389801647032872,2027-08-16,9027,3252,5775,2024-05-19,American Express,Inactive
CARD000449,CUST002987,7636169009409204,2030-01-03,9415,4664,4751,2022-02-25,MasterCard,Active
CARD000450,CUST001199,1920603376949704,2030-03-08,10276,4235,6041,2025-06-23,American Express,Active
CARD000451,CUST004149,2139798489575402,2028-10-09,11040,4663,6377,2019-07-29,American Express,Active
CARD000452,CUST003973,1539645133064270,2030-08-09,9735,3254,6481,2019-09-20,American Express,Active
CARD000453,CUST000008,3277541533800608,2028-03-06,5854,1151,4703,2023-08-23,Visa,Active
CARD000454,CUST003346,1739274653489550,2027-01-28,12454,4726,7728,2021-01-05,Visa,Active
CARD000455,CUST003500,6470909847488273,2028-05-15,9206,1820,7386,2020-10-12,MasterCard,Active
CARD000456,CUST003056,0031244323520331,2028-12-09,17157,13597,3560,2022-08-07,American Express,Active
CARD000457,CUST004500,3920977665566747,2025-10-12,6673,3949,2724,2024-10-19,American Express,Active
CARD000458,CUST001121,0044800026098825,2028-01-01,9287,1692,7595,2025-06-13,Visa,Active
CARD000459,CUST000837,9152050421293062,2027-09-04,8354,5972,2382,2022-01-04,American Express,Active
CARD000460,CUST003185,7188428253356725,2026-01-26,11598,1005,10593,2024-11-03,American Express,Active
CARD000461,CUST002565,5065372549805204,2026-01-21,3833,949,2884,2024-07-06,American Express,Active
CARD000462,CUST001475,7374207250286181,2030-08-02,9584,1652,7932,2021-10-01,Visa,Active
CARD000463,CUST000569,0878985852666818,2030-02-22,5421,3733,1688,2022-06-28,American Express,Inactive
CARD000464,CUST001495,5119237531614586,2030-08-28,9738,3561,6177,2025-09-06,Visa,Active
CARD000465,CUST000033,7348047545308282,2029-08-27,7058,1422,5636,2023-05-01,American Express,Inactive
CARD000466,CUST003293,2749148010794147,2026-05-16,4993,3990,1003,2025-06-05,MasterCard,Active
CARD000467,CUST002698,4069017262531257,2030-02-23,8118,577,7541,2021-12-11,Visa,Active
CARD000468,CUST002407,9267406407165437,2027-06-27,5875,4167,1708,2024-03-08,MasterCard,Active
CARD000469,CUST001442,5245821999305217,2029-03-17,1231,688,543,2023-10-28,American Express,Active
CARD000470,CUST003038,6846678878764244,2026-03-09,10957,6628,4329,2025-09-18,MasterCard,Active
CARD000471,CUST004009,5260118909163897,2027-10-21,11192,3827,7365,2021-10-29,American Express,Active
CARD000472,CUST001419,4185319783582354,2026-11-29,8141,3194,4947,2025-02-01,American Express,Active
CARD000473,CUST003740,1355348762632082,2027-11-24,15404,7761,7643,2023-07-09,MasterCard,Active
