account_id,customer_id,account_type,account_number,current_balance,open_date,interest_rate,status
ACC000338,CUST000227,Checking,363813922230,2664.1,2024-11-14,0.0001,Dormant
ACC000339,CUST000228,Checking,982048793701,507.66,2025-07-12,0.0001,Active
ACC000340,CUST000228,Checking,377590129299,10188.67,2025-08-20,0.0001,Active
ACC000341,CUST000228,Checking,574085074911,3872.14,2025-02-16,0.0001,Closed
ACC000342,CUST000228,Savings,696493826831,15822.99,2024-09-12,0.0148,Active
ACC000343,CUST000228,Checking,673614047619,6886.11,2025-05-03,0.0001,Active
ACC000344,CUST000229,Money Market,110699429223,19796.51,2023-02-07,0.0213,Active
ACC000345,CUST000230,Savings,893201089810,25744.82,2025-08-08,0.0196,Active
ACC000346,CUST000230,Savings,783019441088,3697.77,2025-09-01,0.0141,Active
ACC000347,CUST000231,Checking,494178584770,3170.34,2024-02-25,0.0001,Active
ACC000348,CUST000232,Savings,915719104397,17618.39,2025-08-20,0.0254,Active
ACC000349,CUST000233,CD,106268441877,11503.62,2023-10-05,0.0447,Active
ACC000350,CUST000234,Savings,687296204297,1669.51,2024-10-09,0.0173,Active
ACC000351,CUST000234,Savings,008259230651,26560.11,2024-03-12,0.0123,Active
ACC000352,CUST000234,Checking,880049605469,3907.48,2022-08-06,0.0001,Active
ACC000353,CUST000235,Savings,517042047308,20946.88,2016-04-18,0.0266,Active
ACC000354,CUST000235,Money Market,322844133358,20032.83,2022-12-27,0.033,Dormant
ACC000355,CUST000236,Checking,002335823506,0.0,2024-11-03,0.0001,Active
ACC000356,CUST000237,Checking,708832860416,12416.82,2021-09-08,0.0001,Active
ACC000357,CUST000238,Money Market,918924557464,0.0,2022-05-30,0.0345,Active
ACC000358,CUST000239,Checking,181585350629,8255.2,2025-02-08,0.0001,Active
ACC000359,CUST000240,Savings,194373331293,22198.91,2022-10-29,0.0239,Active
ACC000360,CUST000240,Money Market,850220805384,18657.46,2019-11-16,0.0351,Closed
ACC000361,CUST000240,Savings,795132465183,19319.91,2025-01-20,0.0237,Dormant
ACC000362,CUST000240,Savings,201407983400,10260.11,2025-07-12,0.019,Active
ACC000363,CUST000241,Savings,083173499632,13561.28,2024-03-08,0.0119,Active
ACC000364,CUST000242,Checking,531752861224,6120.54,2024-02-29,0.0001,Closed
ACC000365,CUST000243,Savings,581835002287,17504.6,2025-09-22,0.0291,Active
ACC000366,CUST000243,CD,784235180264,10514.34,2025-09-18,0.0295,Active
ACC000367,CUST000243,Savings,416344779279,36917.68,2025-09-21,0.0183,Active
ACC000368,CUST000244,Money Market,205515704533,46401.09,2022-12-28,0.0202,Active
ACC000369,CUST000244,Savings,988268744337,16485.0,2020-02-13,0.0281,Active
ACC000370,CUST000245,Savings,039111407559,18689.99,2018-05-13,0.0194,Active
ACC000371,CUST000245,Checking,430534475508,3164.38,2015-12-12,0.0001,Active
ACC000372,CUST000245,Checking,816137195880,0.0,2023-12-13,0.0001,Active
ACC000373,CUST000245,Savings,554284686387,4527.68,2022-02-08,0.0135,Active
ACC000374,CUST000245,Money Market,227049432740,15045.88,2016-03-24,0.0232,Active
ACC000375,CUST000246,Savings,023310818548,5738.63,2025-06-14,0.0246,Active
ACC000376,CUST000247,Savings,827374909944,2567.24,2018-12-10,0.0199,Active
ACC000377,CUST000247,Money Market,214613354733,19547.1,2021-08-13,0.0294,Active
ACC000378,CUST000248,Checking,634814157718,10250.55,2025-04-03,0.0001,Active
ACC000379,CUST000248,Checking,396652851419,3522.73,2024-01-16,0.0001,Active
ACC000380,CUST000249,Money Market,574565992507,37466.51,2024-07-20,0.0286,Active
ACC000381,CUST000249,Checking,353712146307,2159.66,2024-10-03,0.0001,Active
ACC000382,CUST000250,Savings,042863231026,11297.04,2023-11-12,0.0172,Active
ACC000383,CUST000250,CD,493667352160,7451.11,2025-06-10,0.038,Active
ACC000384,CUST000251,Money Market,093934964793,37144.31,2018-09-25,0.0273,Active
ACC000385,CUST000252,Checking,542626718892,2153.71,2022-11-07,0.0001,Dormant
ACC000386,CUST000252,Savings,191667322177,5495.76,2022-07-08,0.0298,Active
ACC000387,CUST000253,Checking,045337697916,4736.58,2021-07-02,0.0001,Active
ACC000388,CUST000253,Checking,960630079823,7068.55,2024-05-17,0.0001,Active
ACC000389,CUST000254,Money Market,787356392118,36468.59,2023-10-20,0.039,Active
ACC000390,CUST000255,Savings,987735105973,0.0,2022-11-15,0.016,Active
ACC000391,CUST000255,Checking,947929361662,1622.89,2023-03-10,0.0001,Dormant
ACC000392,CUST000256,Savings,296863677639,801.65,2022-06-27,0.0175,Active
ACC000393,CUST000257,Checking,755040841383,4491.53,2025-09-21,0.0001,Active
ACC000394,CUST000258,Checking,820790779886,2512.95,2024-09-17,0.0001,Active
ACC000395,CUST000259,Checking,402802802224,6811.73,2023-12-25,0.0001,Active
ACC000396,CUST000260,Checking,758666265704,6500.28,2024-11-29,0.0001,Dormant
ACC000397,CUST000261,Savings,384099126917,2891.58,2022-03-10,0.0181,Active
ACC000398,CUST000262,Checking,735984070547,8478.46,2025-06-28,0.0001,Active
ACC000399,CUST000263,Checking,967947189166,9995.72,2025-07-11,0.0001,Active
ACC000400,CUST000263,Checking,776600220036,1077.27,2025-03-22,0.0001,Active
ACC000401,CUST000264,Savings,220941245621,5498.8,2024-08-25,0.013,Dormant
ACC000402,CUST000265,Checking,654525517656,2332.28,2024-05-11,0.0001,Active
ACC000403,CUST000266,Checking,897572031430,8258.28,2025-03-29,0.0001,Active
ACC000404,CUST000267,Money Market,899470990699,29968.58,2025-05-05,0.0346,Active
ACC000405,CUST000268,Checking,044907113646,7811.03,2025-02-20,0.0001,Active
ACC000406,CUST000269,Money Market,878580391277,18669.31,2024-03-28,0.0324,Active
ACC000407,CUST000270,Savings,895342970397,21251.33,2023-05-16,0.0246,Active
ACC000408,CUST000271,Money Market,326944104232,39003.3,2020-08-18,0.0386,Active
ACC000409,CUST000272,Money Market,862334878193,27164.81,2022-04-17,0.026,Active
ACC000410,CUST000272,Checking,467573251415,8655.23,2017-10-02,0.0001,Dormant
ACC000411,CUST000272,Checking,197924761740,2855.41,2023-03-24,0.0001,Active
ACC000412,CUST000272,Savings,727340697541,15487.35,2018-11-11,0.0145,Active
ACC000413,CUST000272,Checking,150892298309,10485.57,2023-10-11,0.0001,Active
ACC000414,CUST000273,Checking,038607294306,9069.59,2024-01-01,0.0001,Active
ACC000415,CUST000274,Savings,519728558679,11714.94,2025-05-08,0.0244,Active
ACC000416,CUST000275,Checking,634876561280,9341.09,2024-10-27,0.0001,Closed
ACC000417,CUST000275,Money Market,521109531615,50666.55,2025-03-12,0.0276,Active
ACC000418,CUST000275,Savings,134112928810,23203.65,2025-08-12,0.0154,Dormant
ACC000419,CUST000276,Savings,965545085548,17910.65,2025-08-29,0.0204,Active
ACC000420,CUST000277,Money Market,904398788899,30236.08,2025-03-18,0.0316,Active
ACC000421,CUST000278,Money Market,060269095940,18014.13,2021-05-03,0.0269,Active
ACC000422,CUST000278,Checking,020777308815,5793.18,2017-05-04,0.0001,Active
ACC000423,CUST000279,Savings,052979253841,24539.36,2025-08-30,0.0241,Active
ACC000424,CUST000280,Checking,253325888404,8198.05,2023-02-19,0.0001,Active
ACC000425,CUST000280,Checking,121154448502,4913.81,2022-03-11,0.0001,Active
ACC000426,CUST000281,Savings,071377973095,10908.54,2021-01-22,0.0288,Active
ACC000427,CUST000281,Savings,040324044012,4512.09,2019-02-27,0.0115,Active
ACC000428,CUST000282,CD,436145501290,2650.18,2020-10-02,0.0313,Active
ACC000429,CUST000282,Checking,564698363320,4287.37,2020-01-07,0.0001,Active
ACC000430,CUST000282,Savings,531999087014,881.63,2024-12-17,0.0176,Dormant
ACC000431,CUST000282,Checking,392467831464,7019.55,2024-04-14,0.0001,Active
ACC000432,CUST000283,Savings,243969647732,15359.18,2024-01-18,0.015,Active
ACC000433,CUST000283,Money Market,921332406186,33260.6,2023-04-23,0.0337,Active
ACC000434,CUST000284,Checking,745056958261,10127.94,2024-01-06,0.0001,Dormant
ACC000435,CUST000285,Savings,381258025621,5391.0,2024-03-14,0.022,Active
ACC000436,CUST000285,Checking,424142656261,3533.71,2021-11-18,0.0001,Dormant
ACC000437,CUST000285,Checking,072476605313,4343.67,2023-07-25,0.0001,Active
ACC000438,CUST000286,Savings,693777242427,13758.53,2021-05-13,0.0202,Active
ACC000439,CUST000287,Money Market,128261249987,36959.54,2025-01-18,0.029,Active
ACC000440,CUST000288,Savings,940681275610,26476.11,2021-01-12,0.0159,Active
ACC000441,CUST000288,Checking,586848106247,7111.27,2019-04-09,0.0001,Active
ACC000442,CUST000289,Checking,865120541528,4307.86,2022-04-11,0.0001,Active
ACC000443,CUST000289,Checking,770169620233,3369.26,2021-09-04,0.0001,Active
ACC000444,CUST000289,Checking,381378956235,1155.85,2018-08-08,0.0001,Active
ACC000445,CUST000289,Checking,904589638595,5826.92,2020-12-09,0.0001,Active
ACC000446,CUST000290,Checking,605880959243,8350.82,2024-03-30,0.0001,Active
ACC000447,CUST000290,CD,883225702116,10050.47,2025-09-19,0.0386,Active
ACC000448,CUST000291,Money Market,281498965691,6062.31,2021-03-06,0.0365,Active
ACC000449,CUST000291,Checking,836115383366,4069.25,2021-12-18,0.0001,Active
ACC000450,CUST000291,Money Market,474303426784,12790.04,2024-03-01,0.0362,Active
ACC000451,CUST000291,Checking,609640578766,3534.37,2023-11-25,0.0001,Active
ACC000452,CUST000291,Savings,829614730748,30304.02,2022-09-05,0.0244,Active
ACC000453,CUST000292,Savings,199699465217,23656.38,2023-10-18,0.0158,Active
ACC000454,CUST000293,Savings,438684438068,30523.49,2024-08-22,0.0155,Active
ACC000455,CUST000294,Money Market,738156799728,19231.85,2025-09-01,0.0216,Dormant
ACC000456,CUST000295,Savings,763916949739,9410.21,2023-07-25,0.019,Active
ACC000457,CUST000296,Checking,718175340961,5725.06,2024-03-15,0.0001,Closed
ACC000458,CUST000297,Savings,511756344060,12267.64,2024-05-15,0.013,Active
ACC000459,CUST000298,Checking,969672783322,6812.79,2024-02-20,0.0001,Active
ACC000460,CUST000299,Checking,824369812006,1186.93,2024-06-21,0.0001,Active
ACC000461,CUST000300,Checking,569147012983,4544.12,2025-02-01,0.0001,Closed
ACC000462,CUST000301,Savings,164607150066,8480.04,2016-08-06,0.0169,Active
ACC000463,CUST000301,Checking,868592222006,3329.46,2016-09-06,0.0001,Dormant
ACC000464,CUST000302,Savings,414420180342,34537.47,2023-02-21,0.01,Active
ACC000465,CUST000303,Savings,704668708179,22218.25,2020-04-14,0.0178,Active
ACC000466,CUST000304,Checking,365998016658,4135.04,2024-11-22,0.0001,Active
ACC000467,CUST000304,Checking,222086102130,0.0,2024-12-01,0.0001,Active
ACC000468,CUST000304,Checking,478348814608,9274.79,2024-12-02,0.0001,Active
ACC000469,CUST000304,Savings,434441756661,13249.44,2024-07-12,0.0266,Active
ACC000470,CUST000305,Checking,610321658087,10627.21,2022-08-10,0.0001,Active
ACC000471,CUST000306,Savings,119388309045,24570.36,2024-11-11,0.0225,Active
ACC000472,CUST000307,Checking,420185905273,5684.98,2020-08-21,0.0001,Active
ACC000473,CUST000308,Checking,722412865038,819.01,2023-06-05,0.0001,Active
ACC000474,CUST000308,Checking,992224924440,10220.73,2024-05-03,0.0001,Active
ACC000475,CUST000309,Money Market,220976486183,27302.14,2018-12-20,0.035,Active
ACC000476,CUST000310,Money Market,321172456051,30509.17,2025-09-18,0.0302,Active
ACC000477,CUST000311,Savings,538473242057,14892.44,2021-05-26,0.0112,Active
ACC000478,CUST000312,Savings,072792904699,17017.43,2025-03-05,0.0208,Dormant
ACC000479,CUST000313,Money Market,370261671672,6265.67,2025-08-27,0.0363,Active
ACC000480,CUST000313,Checking,262108308320,3889.9,2025-08-29,0.0001,Active
ACC000481,CUST000313,CD,319384153118,10969.68,2025-09-08,0.0399,Active
ACC000482,CUST000314,Checking,988728771304,2417.46,2017-02-28,0.0001,Active
ACC000483,CUST000315,Checking,900779642770,0.0,2025-08-25,0.0001,Active
ACC000484,CUST000316,Savings,991385413174,7019.5,2024-11-30,0.015,Active
ACC000485,CUST000317,Savings,423344025885,22894.78,2022-06-02,0.0259,Dormant
ACC000486,CUST000318,Savings,485315996460,35041.21,2024-08-14,0.0212,Active
ACC000487,CUST000319,Money Market,881768353247,43194.11,2017-07-17,0.0305,Active
ACC000488,CUST000320,Checking,989744693168,6777.08,2025-04-09,0.0001,Active
ACC000489,CUST000321,Money Market,164919070445,38183.75,2022-12-02,0.0223,Active
ACC000490,CUST000321,Checking,066190174842,5476.99,2021-10-01,0.0001,Closed
ACC000491,CUST000322,Money Market,647390875358,12473.82,2016-06-08,0.0331,Active
ACC000492,CUST000323,Checking,513331695432,496.26,2025-07-09,0.0001,Active
ACC000493,CUST000324,Savings,978837772043,12079.34,2023-10-28,0.0285,Closed
ACC000494,CUST000325,Savings,716965645539,16150.77,2024-09-09,0.0272,Active
ACC000495,CUST000325,Checking,645440668994,3957.91,2025-08-12,0.0001,Active
ACC000496,CUST000326,Savings,801187213983,12696.06,2024-10-07,0.0246,Dormant
ACC000497,CUST000327,Checking,572386160186,3685.06,2021-10-04,0.0001,Active
ACC000498,CUST000328,Money Market,406958051840,47246.86,2024-08-10,0.0259,Active
ACC000499,CUST000329,Checking,849741632285,3451.76,2024-12-06,0.0001,Active
ACC000500,CUST000330,Money Market,602352179211,35747.2,2022-03-09,0.0371,Active
ACC000501,CUST000330,Savings,271905814796,18714.89,2023-06-02,0.0234,Active
ACC000502,CUST000331,Checking,768854346458,2028.37,2020-08-19,0.0001,Active
ACC000503,CUST000332,Checking,003047166234,4841.5,2024-02-17,0.0001,Closed
ACC000504,CUST000333,Checking,128194001129,5785.44,2021-02-02,0.0001,Active
ACC000505,CUST000334,Savings,414656637070,15099.13,2025-05-14,0.0226,Active
ACC000506,CUST000335,Savings,353554622284,18805.95,2024-04-07,0.0192,Dormant
ACC000507,CUST000336,Checking,909126193581,4691.74,2018-03-31,0.0001,Active
ACC000508,CUST000337,Savings,400489656084,31724.03,2025-07-28,0.0177,Active
ACC000509,CUST000338,Savings,977556123400,9868.51,2019-05-06,0.0297,Active
ACC000510,CUST000339,Checking,150762942012,1548.08,2021-11-02,0.0001,Active
ACC000511,CUST000340,Savings,422082419857,3769.69,2024-07-31,0.0191,Active
ACC000512,CUST000341,Checking,713618774978,6348.82,2025-09-11,0.0001,Dormant
ACC000513,CUST000342,Checking,258535599515,10952.88,2025-07-28,0.0001,Active
ACC000514,CUST000343,Checking,872430884860,8109.18,2025-06-07,0.0001,Active
ACC000515,CUST000343,Checking,096933757901,3784.56,2025-06-07,0.0001,Active
ACC000516,CUST000343,Checking,584545052965,7373.11,2025-09-23,0.0001,Active
ACC000517,CUST000343,Checking,680985683505,7528.55,2025-07-20,0.0001,Active
ACC000518,CUST000343,Savings,470142950336,6450.85,2025-06-20,0.0215,Active
ACC000519,CUST000344,Checking,980460653493,3304.99,2024-08-16,0.0001,Active
ACC000520,CUST000345,Money Market,916605577390,38202.57,2025-05-02,0.0252,Active
ACC000521,CUST000346,Checking,193121081103,2923.88,2022-01-25,0.0001,Active
ACC000522,CUST000347,Money Market,898196870666,22231.0,2025-04-06,0.0302,Active
ACC000523,CUST000348,Money Market,098338127249,44903.55,2019-12-17,0.0349,Active
ACC000524,CUST000348,Money Market,934698984738,8506.48,2022-11-19,0.0375,Active
ACC000525,CUST000348,Checking,580153584962,2136.69,2019-05-17,0.0001,Dormant
ACC000526,CUST000348,Checking,201926860173,2892.49,2023-05-24,0.0001,Active
ACC000527,CUST000349,Checking,817614266244,3851.12,2022-12-30,0.0001,Active
ACC000528,CUST000350,Savings,080026491359,20038.74,2023-11-15,0.0195,Active
ACC000529,CUST000351,Savings,527531779105,25375.23,2023-11-11,0.0255,Active
ACC000530,CUST000351,CD,373434889190,8746.15,2025-08-15,0.0256,Active
ACC000531,CUST000351,Savings,662595787441,11882.43,2025-03-31,0.0119,Active
ACC000532,CUST000351,Checking,274219404789,3790.97,2023-01-16,0.0001,Active
ACC000533,CUST000351,Savings,616849899126,5190.45,2023-08-20,0.0275,Active
ACC000534,CUST000351,Savings,509733309870,10263.99,2023-11-15,0.0144,Dormant
ACC000535,CUST000351,Checking,985270497344,3598.39,2023-06-28,0.0001,Dormant
ACC000536,CUST000351,Money Market,464749659131,21415.11,2023-11-14,0.0217,Active
ACC000537,CUST000352,Checking,595881236886,8994.14,2024-04-11,0.0001,Active
ACC000538,CUST000352,Savings,235113952254,16092.44,2024-11-23,0.0215,Active
ACC000539,CUST000353,Checking,101324707308,1384.29,2022-02-09,0.0001,Active
ACC000540,CUST000354,Checking,454517330165,2777.79,2020-01-04,0.0001,Active
ACC000541,CUST000355,Savings,159166551728,11642.35,2020-10-19,0.0177,Active
ACC000542,CUST000356,Checking,147222945319,8867.5,2025-01-20,0.0001,Active
ACC000543,CUST000356,Money Market,418054008538,9994.4,2023-03-03,0.0347,Active
ACC000544,CUST000357,Savings,961990979896,30521.88,2017-08-10,0.0166,Active
ACC000545,CUST000358,Checking,878157491671,5575.8,2024-12-28,0.0001,Active
ACC000546,CUST000359,Checking,667885168203,6905.53,2023-09-10,0.0001,Closed
ACC000547,CUST000360,Money Market,794015415068,6180.92,2024-02-04,0.0357,Active
ACC000548,CUST000360,Checking,167873480851,5619.59,2023-12-17,0.0001,Active
ACC000549,CUST000360,Savings,571695402313,12195.86,2024-06-01,0.0252,Active
ACC000550,CUST000360,Checking,699571395700,4263.37,2025-06-13,0.0001,Active
ACC000551,CUST000360,Savings,224023878930,11185.78,2024-07-22,0.0141,Active
ACC000552,CUST000360,Checking,040962629225,1613.57,2022-02-25,0.0001,Active
ACC000553,CUST000360,Savings,762109853272,28252.27,2021-07-06,0.0188,Active
ACC000554,CUST000361,Checking,905973037537,0.0,2024-11-16,0.0001,Active
ACC000555,CUST000361,Checking,088306829481,9772.19,2024-03-09,0.0001,Dormant
ACC000556,CUST000361,Money Market,942791916379,34506.3,2020-04-25,0.0305,Dormant
ACC000557,CUST000361,Checking,028882397970,7376.21,2020-11-04,0.0001,Active
ACC000558,CUST000361,Money Market,152424431029,23402.34,2020-10-29,0.0315,Active
ACC000559,CUST000362,Money Market,427098318180,58430.65,2024-12-24,0.0247,Active
ACC000560,CUST000363,Checking,830545082759,2776.19,2017-05-26,0.0001,Active
ACC000561,CUST000364,Savings,846748223286,25961.18,2025-07-17,0.0294,Active
ACC000562,CUST000365,Checking,742658840661,10897.86,2020-07-22,0.0001,Dormant
ACC000563,CUST000365,Checking,241811607621,9573.51,2023-01-24,0.0001,Active
ACC000564,CUST000366,Checking,621684720206,7748.16,2019-07-07,0.0001,Active
ACC000565,CUST000366,Savings,329540568642,17183.52,2020-11-19,0.029,Active
ACC000566,CUST000366,Savings,472731889706,22017.55,2016-11-03,0.0283,Active
ACC000567,CUST000366,Checking,457199167342,540.93,2020-02-02,0.0001,Dormant
ACC000568,CUST000367,Checking,781366492907,2086.44,2022-05-20,0.0001,Active
ACC000569,CUST000368,Checking,134247064922,5396.51,2024-08-30,0.0001,Active
ACC000570,CUST000369,Checking,400489524143,6790.41,2025-02-11,0.0001,Active
ACC000571,CUST000370,Money Market,466397180120,33657.78,2025-08-03,0.0277,Active
ACC000572,CUST000370,Money Market,979497567564,24581.23,2025-08-12,0.0276,Active
ACC000573,CUST000371,Money Market,816940324221,32071.69,2022-10-21,0.0285,Active
ACC000574,CUST000372,Checking,421461004983,0.0,2025-09-02,0.0001,Active
ACC000575,CUST000372,Savings,819836514690,23676.01,2025-05-07,0.0165,Active
ACC000576,CUST000373,Checking,790057834108,4435.45,2024-02-27,0.0001,Active
ACC000577,CUST000374,CD,354513640294,10823.81,2025-03-26,0.0294,Active
ACC000578,CUST000375,Checking,503121559599,6369.98,2023-04-12,0.0001,Active
ACC000579,CUST000376,Savings,971665536018,7333.13,2023-09-14,0.0117,Active
ACC000580,CUST000376,Savings,325383614491,3790.89,2024-08-18,0.0194,Active
ACC000581,CUST000377,Checking,261173702153,4059.89,2024-08-05,0.0001,Active
